ID_CLIENTE,FECHA_SOLICITUD,EDAD,ESTADO_CIVIL,NIVEL_EDUCATIVO,SITUACION_LABORAL,TIPO_VIVIENDA,INGRESOS_MENSUALES,LINEA_CREDITO_TOTAL,SALDO_DEUDOR_TOTAL,NUM_ATRASOS_30_59_DIAS,NUM_ATRASOS_60_89_DIAS,NUM_ATRASOS_90_MAS_DIAS,NUM_CONSULTAS_CENTRAL
CLI_016674,2026-03-04,35,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4001.927793459854,1759.12,590.35,0,0,0,1.0
CLI_016675,2026-03-26,39,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,,6713.84,3525.59,0,0,0,1.0
CLI_016676,2026-01-23,45,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2629.9834978272247,8329.08,2354.27,0,0,0,1.0
CLI_016677,2026-02-28,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,2349.263520121261,10698.03,4118.3,0,1,0,
CLI_016678,2026-01-14,54,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,7684.807346886219,6690.26,1152.69,1,0,0,2.0
CLI_016679,2026-02-22,39,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,5010.7712789381185,70832.91,18471.3,0,0,0,1.0
CLI_016680,2026-03-20,60,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,3183.614641769753,42632.08,19798.72,0,0,0,2.0
CLI_016681,2026-02-05,18,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4655.491893224367,21691.47,14423.96,0,0,0,0.0
CLI_016682,2026-01-21,65,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,3993.771861214581,24320.96,8487.27,0,0,0,1.0
CLI_016683,2026-03-24,35,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1707.6842123190918,4879.81,2380.49,0,0,0,1.0
CLI_016684,2026-03-11,59,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1089.7231223475164,6787.77,3212.13,0,0,0,1.0
CLI_016685,2026-03-13,32,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1177.8295778526915,10627.67,6731.63,0,0,0,
CLI_016686,2026-03-06,34,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,8684.71559598943,7513.32,6114.93,0,0,0,
CLI_016687,2026-01-03,43,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,4235.41758734245,2350.03,197.9,0,0,0,0.0
CLI_016688,2026-03-28,54,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1327.9221409391946,14267.55,4968.56,1,0,0,1.0
CLI_016689,2026-02-25,43,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,3016.3051070362035,17788.62,6853.54,0,0,0,2.0
CLI_016690,2026-03-12,30,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2478.5335351903286,27083.09,13045.14,0,0,0,1.0
CLI_016691,2026-02-26,53,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,1648.0576150408024,5111.75,908.98,0,0,0,0.0
CLI_016692,2026-03-18,44,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,8619.242750052952,30493.62,5419.83,0,0,0,2.0
CLI_016693,2026-03-08,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2093.3882549335876,17591.54,1006.97,0,0,0,2.0
CLI_016694,2026-03-26,49,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,3276.629953935075,11388.08,7288.09,0,0,0,2.0
CLI_016695,2026-01-09,36,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1788.5051308553673,7407.41,4197.79,0,0,0,4.0
CLI_016696,2026-01-31,34,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,7107.064958940958,10982.73,2717.85,0,0,0,2.0
CLI_016697,2026-01-21,37,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3461.199568377764,19377.58,6564.13,0,0,0,1.0
CLI_016698,2026-01-31,53,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1436.7815555543104,6454.17,1138.15,0,0,0,1.0
CLI_016699,2026-03-13,22,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,10579.1897158223,3984.04,1534.85,0,0,0,2.0
CLI_016700,2026-01-30,45,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,4790.554324851157,12492.68,5210.94,0,0,0,0.0
CLI_016701,2026-03-06,48,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2038.0731713328628,3964.02,896.91,1,0,0,1.0
CLI_016702,2026-03-15,38,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2454.3553097238837,2510.56,1528.03,0,0,0,1.0
CLI_016703,2026-01-20,48,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2484.1044133343707,6282.92,2787.97,0,0,0,1.0
CLI_016704,2026-02-03,38,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,2860.886826133469,19660.65,7701.97,0,0,0,1.0
CLI_016705,2026-03-20,36,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,4573.150574951079,14245.03,7836.65,1,0,0,1.0
CLI_016706,2026-03-20,42,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,1999.6968579761533,2762.52,1260.18,0,0,0,1.0
CLI_016707,2026-03-21,29,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,15050.749148354105,1790.87,226.39,0,0,0,1.0
CLI_016708,2026-02-24,46,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,5415.55,2385.32,0,0,0,1.0
CLI_016709,2026-01-26,37,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,6092.658445029031,11460.58,4648.11,0,0,0,2.0
CLI_016710,2026-01-24,40,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1135.1676421836185,4385.97,1087.12,0,0,0,3.0
CLI_016711,2026-01-17,39,CASADO,POSGRADO,INDEPENDIENTE,HIPOTECA,2886.8803339095084,16446.4,407.85,0,0,0,1.0
CLI_016712,2026-03-15,22,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2746.315981674009,2869.69,971.96,0,0,0,1.0
CLI_016713,2026-02-02,43,CASADO,SECUNDARIA,INDEPENDIENTE,PROPIA,3559.3361369046247,9063.47,4605.91,1,1,0,2.0
CLI_016714,2026-03-23,33,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1689.4650614419904,7059.09,3970.18,2,0,0,0.0
CLI_016715,2026-02-11,31,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,6492.24359280424,3333.38,2207.7,0,0,0,4.0
CLI_016716,2026-03-09,45,DIVORCIADO,POSGRADO,DEPENDIENTE,HIPOTECA,10639.54155476252,3161.34,1895.79,0,0,0,1.0
CLI_016717,2026-02-18,59,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,1706.8369852359688,22148.06,188.18,0,0,0,2.0
CLI_016718,2026-01-27,45,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,7596.867926984373,1660.78,41.13,0,0,0,1.0
CLI_016719,2026-01-13,45,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1558.0696566511388,8407.62,2919.28,0,0,0,2.0
CLI_016720,2026-01-15,59,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4236.807605298349,50616.08,39373.69,0,1,0,
CLI_016721,2026-03-04,49,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,2304.830065019511,1502.28,631.29,0,0,1,1.0
CLI_016722,2026-01-20,42,DIVORCIADO,POSGRADO,DEPENDIENTE,ALQUILER,9170.358598237293,10039.47,3082.6,0,0,0,0.0
CLI_016723,2026-03-21,47,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,1244.2674353704524,4258.67,394.62,0,0,0,1.0
CLI_016724,2026-03-25,29,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,5099.064795652605,6002.64,2242.75,0,0,0,3.0
CLI_016725,2026-01-24,50,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6501.584905443558,31493.17,4652.15,0,0,0,1.0
CLI_016726,2026-01-14,45,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,,15941.35,6615.51,0,0,0,0.0
CLI_016727,2026-01-12,39,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1793.7690457755048,9362.46,3144.21,0,0,0,
CLI_016728,2026-03-22,60,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2178.5905488007593,49098.84,5887.28,0,0,0,2.0
CLI_016729,2026-01-25,52,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,14023.32,9955.89,1,0,0,1.0
CLI_016730,2026-02-08,61,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,5166.5266574249845,33188.92,18175.46,0,0,0,1.0
CLI_016731,2026-03-11,45,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,,22588.16,4109.63,0,0,0,0.0
CLI_016732,2026-02-09,40,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,,12450.05,2856.26,0,0,0,4.0
CLI_016733,2026-01-25,55,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4489.94882710307,41320.82,7714.14,0,0,0,0.0
CLI_016734,2026-03-21,44,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,1630.8275206825465,3373.15,1065.16,0,0,0,4.0
CLI_016735,2026-02-05,38,SOLTERO,SECUNDARIA,DESEMPLEADO,ALQUILER,4936.763582689655,14955.73,1468.43,0,0,1,0.0
CLI_016736,2026-01-10,39,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,2481.8716522255027,9133.61,474.55,0,0,0,2.0
CLI_016737,2026-01-10,46,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,2451.38671662847,2290.74,796.53,0,0,0,1.0
CLI_016738,2026-02-15,45,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2856.7806355517887,2038.27,1179.93,0,0,0,2.0
CLI_016739,2026-01-13,18,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,,38240.29,20582.83,0,0,0,2.0
CLI_016740,2026-02-07,42,CASADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,2236.3075968970124,40601.91,7261.24,0,0,0,0.0
CLI_016741,2026-03-25,42,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5312.5915643052385,13792.91,953.96,0,0,0,1.0
CLI_016742,2026-03-25,54,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6285.23110510456,4682.3,2583.3,0,0,0,1.0
CLI_016743,2026-01-07,42,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2109.6048794900084,4464.97,1397.86,0,0,0,1.0
CLI_016744,2026-01-04,45,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,6083.037452654754,16533.18,1721.83,0,0,0,0.0
CLI_016745,2026-03-10,54,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1730.562912935773,12826.33,5220.37,0,0,0,3.0
CLI_016746,2026-02-10,28,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,4391.898503277009,17879.25,4477.26,0,0,0,2.0
CLI_016747,2026-02-18,36,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2012.8188739873829,25539.39,5002.73,0,0,0,2.0
CLI_016748,2026-03-24,46,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,5093.012389772124,5763.76,3168.77,1,0,0,0.0
CLI_016749,2026-02-16,37,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1674.2613922840312,14974.43,235.97,0,0,0,0.0
CLI_016750,2026-03-03,42,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,8378.188138455702,3008.15,398.4,0,0,0,0.0
CLI_016751,2026-03-02,39,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,4071.3307820318505,5630.27,1812.73,0,0,0,0.0
CLI_016752,2026-02-27,64,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2783.4345850175487,19466.85,3070.18,0,0,0,2.0
CLI_016753,2026-03-04,39,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,12528.214697870866,13039.54,6740.17,0,0,0,2.0
CLI_016754,2026-01-08,53,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1555.2056474930678,5314.44,498.1,0,0,0,1.0
CLI_016755,2026-01-07,32,DIVORCIADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,6030.124751757178,41305.59,16888.83,0,0,0,0.0
CLI_016756,2026-01-26,53,DIVORCIADO,SECUNDARIA,DESEMPLEADO,PROPIA,4998.8450526845745,21297.92,3322.32,0,0,0,0.0
CLI_016757,2026-03-26,22,CASADO,UNIVERSITARIO,DESEMPLEADO,PROPIA,6968.338083790224,20920.83,5684.67,1,0,0,3.0
CLI_016758,2026-02-14,29,CASADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,1697.1751593075492,14552.79,1254.46,0,0,0,3.0
CLI_016759,2026-03-06,39,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2989.716086750156,8116.92,2769.29,1,0,0,0.0
CLI_016760,2026-03-17,27,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1862.222468572486,36909.21,5890.28,0,0,0,2.0
CLI_016761,2026-03-20,30,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5174.089199706574,17639.88,286.0,1,1,0,0.0
CLI_016762,2026-02-18,29,CASADO,SECUNDARIA,DESEMPLEADO,ALQUILER,6812.185972278207,29650.45,9035.8,0,0,0,0.0
CLI_016763,2026-02-01,28,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2869.898983353957,10901.06,1858.3,0,1,0,2.0
CLI_016764,2026-01-26,25,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5183.944149650531,2812.71,1922.22,0,0,0,1.0
CLI_016765,2026-01-08,63,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,11975.14925876132,21748.35,5270.41,0,0,0,1.0
CLI_016766,2026-02-21,34,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,,15215.56,3799.09,1,0,0,0.0
CLI_016767,2026-03-22,49,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,6126.15293965484,10976.3,3446.31,0,0,0,3.0
CLI_016768,2026-03-09,35,SOLTERO,POSGRADO,DEPENDIENTE,HIPOTECA,4273.005103738037,6103.55,2369.72,0,0,0,0.0
CLI_016769,2026-02-03,48,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1312.7920960048755,3019.49,198.69,0,0,0,1.0
CLI_016770,2026-03-25,41,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,5392.301764736888,5244.6,1158.16,0,0,0,1.0
CLI_016771,2026-01-19,26,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,3332.26022953069,36971.13,2294.92,0,0,0,0.0
CLI_016772,2026-02-24,47,DIVORCIADO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,2900.7477776139785,3600.59,257.7,0,0,0,0.0
CLI_016773,2026-01-03,69,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,,11851.67,6520.89,0,0,0,0.0
CLI_016774,2026-02-22,25,SOLTERO,POSGRADO,DESEMPLEADO,HIPOTECA,1229.1001662434448,23444.93,5712.09,0,0,0,2.0
CLI_016775,2026-01-14,28,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3342.0340558587322,13259.74,2421.92,0,0,0,2.0
CLI_016776,2026-03-08,35,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2263.168977052155,9763.05,232.6,0,0,0,0.0
CLI_016777,2026-02-02,53,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,6665.352921447353,5047.12,2225.71,0,0,0,1.0
CLI_016778,2026-02-21,61,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,5071.491126770541,3247.1,1289.0,0,0,0,1.0
CLI_016779,2026-01-26,46,CASADO,POSGRADO,DEPENDIENTE,ALQUILER,5222.329060714165,45888.04,20276.59,1,0,0,
CLI_016780,2026-01-04,24,CASADO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,1229.9795418542694,13765.1,1010.75,0,0,0,1.0
CLI_016781,2026-01-23,42,SOLTERO,POSGRADO,INDEPENDIENTE,HIPOTECA,4915.503205106631,6053.11,3236.83,0,0,0,1.0
CLI_016782,2026-02-13,41,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5125.747382987128,10934.33,4694.98,0,0,0,0.0
CLI_016783,2026-01-23,52,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,9367.818340876447,50316.33,4450.08,0,0,0,2.0
CLI_016784,2026-01-13,42,SOLTERO,SECUNDARIA,INDEPENDIENTE,HIPOTECA,7055.243320037633,2730.92,1675.78,1,0,0,2.0
CLI_016785,2026-03-08,44,SOLTERO,UNIVERSITARIO,DEPENDIENTE,PROPIA,2720.905870811035,15072.9,6308.86,1,0,0,1.0
CLI_016786,2026-02-03,27,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,,15927.52,7261.09,0,0,0,1.0
CLI_016787,2026-03-02,33,SOLTERO,SECUNDARIA,DEPENDIENTE,PROPIA,2560.5086126691303,7691.42,4726.65,0,0,0,0.0
CLI_016788,2026-01-26,30,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,,6158.97,3296.4,0,0,0,1.0
CLI_016789,2026-02-07,57,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4137.0739724349005,5059.01,1016.63,0,0,0,2.0
CLI_016790,2026-03-11,46,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,2310.9911577004823,7772.55,1210.45,0,0,0,1.0
CLI_016791,2026-01-26,43,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,6914.370553921515,1645.64,1069.55,0,0,0,
CLI_016792,2026-01-10,42,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,,2853.32,172.77,0,0,0,2.0
CLI_016793,2026-03-09,27,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,11607.783025980541,6926.44,947.94,0,0,0,2.0
CLI_016794,2026-03-09,51,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1147.0598519618256,12375.5,3399.9,0,0,0,3.0
CLI_016795,2026-01-01,36,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,1098.8923893385265,14822.0,4875.9,0,0,0,1.0
CLI_016796,2026-01-19,35,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2421.18876143932,14684.7,6941.52,0,0,0,0.0
CLI_016797,2026-02-24,43,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,3638.350273367393,1597.31,207.79,0,0,0,0.0
CLI_016798,2026-03-24,39,SOLTERO,SECUNDARIA,DESEMPLEADO,ALQUILER,5691.301979079178,3516.01,603.89,0,1,0,0.0
CLI_016799,2026-02-02,48,DIVORCIADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,,26959.42,6498.82,0,0,0,3.0
CLI_016800,2026-02-27,49,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,1751.8459090469746,40384.25,1742.36,0,0,0,0.0
CLI_016801,2026-02-18,34,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3191.928725884928,11465.79,395.78,0,0,0,2.0
CLI_016802,2026-03-19,29,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,3294.444642071313,18159.17,3595.37,0,0,0,1.0
CLI_016803,2026-02-02,45,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1735.9123927218163,5932.98,4098.6,0,0,0,0.0
CLI_016804,2026-03-26,30,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4520.393380623869,19779.92,9297.66,0,0,0,1.0
CLI_016805,2026-01-08,46,SOLTERO,SECUNDARIA,DEPENDIENTE,HIPOTECA,9515.25649936808,11289.68,5325.64,0,0,0,2.0
CLI_016806,2026-01-05,51,CASADO,SECUNDARIA,DEPENDIENTE,PROPIA,11470.779932176962,2122.39,1085.54,0,0,0,
CLI_016807,2026-01-07,37,SOLTERO,POSGRADO,DEPENDIENTE,PROPIA,2753.625229343129,4279.3,937.37,0,0,0,0.0
CLI_016808,2026-03-17,50,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1519.4518386816417,12183.12,547.71,0,0,0,0.0
CLI_016809,2026-01-28,36,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4508.115313328373,16210.91,6937.46,1,0,0,1.0
CLI_016810,2026-01-18,39,CASADO,UNIVERSITARIO,INDEPENDIENTE,ALQUILER,2716.971411036697,8045.58,1892.3,0,0,0,0.0
CLI_016811,2026-02-10,56,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,7913.588703608789,21066.88,6487.37,0,1,0,0.0
CLI_016812,2026-01-31,63,DIVORCIADO,POSGRADO,INDEPENDIENTE,PROPIA,13846.711038203706,1818.28,987.32,0,0,0,0.0
CLI_016813,2026-02-03,43,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,3430.9378032948234,36694.33,8039.82,1,0,0,0.0
CLI_016814,2026-01-31,72,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,1917.8284238698534,8701.14,2931.96,0,0,0,0.0
CLI_016815,2026-02-28,21,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,11761.342758586488,11158.67,5012.98,0,1,0,1.0
CLI_016816,2026-01-30,46,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,5128.1809760956185,6100.19,2778.4,0,0,0,2.0
CLI_016817,2026-02-12,20,CASADO,POSGRADO,DEPENDIENTE,HIPOTECA,4799.240491329629,9661.46,2186.33,0,0,0,0.0
CLI_016818,2026-03-08,31,SOLTERO,SECUNDARIA,INDEPENDIENTE,PROPIA,1453.24508113416,13439.74,3540.69,0,0,0,1.0
CLI_016819,2026-02-28,27,CASADO,SECUNDARIA,DEPENDIENTE,HIPOTECA,1885.062987207276,14914.15,3646.6,0,0,0,1.0
CLI_016820,2026-03-13,25,SOLTERO,SECUNDARIA,DESEMPLEADO,HIPOTECA,2647.8375625659437,8696.78,5030.87,0,0,0,1.0
CLI_016821,2026-01-14,42,CASADO,UNIVERSITARIO,INDEPENDIENTE,PROPIA,1594.4898644915593,26776.13,11971.32,0,0,0,1.0
CLI_016822,2026-01-29,32,SOLTERO,POSGRADO,INDEPENDIENTE,HIPOTECA,5303.738781295357,12052.3,9642.11,0,0,0,0.0
CLI_016823,2026-01-03,53,CASADO,UNIVERSITARIO,DESEMPLEADO,PROPIA,11108.332321481883,27819.1,25173.68,0,0,0,1.0
CLI_016824,2026-03-06,52,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,9464.122527917107,12861.09,3805.7,0,0,0,0.0
CLI_016825,2026-01-25,47,DIVORCIADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,4021.465029931075,2292.65,496.4,0,0,0,2.0
CLI_016826,2026-03-09,58,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,5759.477626592605,6540.77,2440.43,0,0,0,2.0
CLI_016827,2026-01-14,40,CASADO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,2708.2320092544587,13098.49,9754.28,0,0,0,1.0
CLI_016828,2026-01-15,49,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,6304.373585012102,26222.72,11204.41,0,0,0,1.0
CLI_016829,2026-03-01,55,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,12196.509561096975,8794.29,2179.36,0,0,0,2.0
CLI_016830,2026-01-15,36,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,4657.965849528795,5178.06,1360.25,0,0,0,0.0
CLI_016831,2026-02-28,38,SOLTERO,SECUNDARIA,DESEMPLEADO,PROPIA,7179.235088925068,9270.17,4332.94,0,0,0,1.0
CLI_016832,2026-01-25,35,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,1691.6257294959623,2157.6,1146.9,0,0,0,1.0
CLI_016833,2026-03-15,44,SOLTERO,SECUNDARIA,DEPENDIENTE,ALQUILER,1191.7255956188155,10064.76,2010.56,1,0,0,2.0
CLI_016834,2026-01-20,42,SOLTERO,UNIVERSITARIO,INDEPENDIENTE,HIPOTECA,9360.009368348923,4326.29,2624.6,0,0,0,1.0
CLI_016835,2026-03-01,31,SOLTERO,POSGRADO,DEPENDIENTE,ALQUILER,8709.741572377541,3009.8,463.08,0,0,0,0.0
CLI_016836,2026-02-25,35,CASADO,POSGRADO,DEPENDIENTE,PROPIA,1222.4832823261477,11530.34,865.07,0,0,0,1.0
CLI_016837,2026-02-16,48,DIVORCIADO,SECUNDARIA,DEPENDIENTE,PROPIA,3126.7597207825734,6190.13,1338.58,1,0,0,2.0
CLI_016838,2026-02-05,39,SOLTERO,UNIVERSITARIO,DESEMPLEADO,HIPOTECA,11479.560850274247,13751.42,4808.33,0,0,0,1.0
CLI_016839,2026-03-07,18,DIVORCIADO,SECUNDARIA,INDEPENDIENTE,PROPIA,15142.11815078173,8190.07,1231.64,1,0,0,2.0
CLI_016840,2026-02-11,29,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,,12302.1,860.49,0,0,0,0.0
CLI_016841,2026-01-03,24,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,8174.967554134727,32839.47,4516.27,0,0,0,1.0
CLI_016842,2026-01-10,39,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,2063.790651426848,14016.89,106.89,0,0,0,0.0
CLI_016843,2026-03-08,48,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,5435.3203862839855,9807.65,4311.54,0,0,0,1.0
CLI_016844,2026-01-21,40,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,,11490.94,3306.15,0,0,0,1.0
CLI_016845,2026-03-03,56,CASADO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,4079.2565138407044,12794.04,4220.2,0,0,0,2.0
CLI_016846,2026-03-17,49,CASADO,UNIVERSITARIO,DEPENDIENTE,PROPIA,1542.178648161385,16625.89,4401.38,0,0,0,0.0
CLI_016847,2026-02-26,47,CASADO,SECUNDARIA,DEPENDIENTE,ALQUILER,11816.137996664538,9786.8,6281.5,0,0,0,0.0
CLI_016848,2026-02-08,48,SOLTERO,SECUNDARIA,DESEMPLEADO,ALQUILER,2002.4651264466079,16216.46,6934.55,0,0,0,2.0
CLI_016849,2026-02-06,54,CASADO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,7900.569813171962,17687.21,6619.96,0,0,0,1.0
CLI_016850,2026-02-20,48,SOLTERO,UNIVERSITARIO,DEPENDIENTE,ALQUILER,1673.380608096561,6699.01,1836.21,0,0,0,1.0
CLI_016851,2026-02-08,40,SOLTERO,UNIVERSITARIO,DEPENDIENTE,HIPOTECA,3880.77789251859,9081.13,166.17,0,0,0,
